state,county,NAME,median_income,population,year
33,009,"Grafton County, New Hampshire",53000.0,88696,2011
33,015,"Rockingham County, New Hampshire",77470.0,295162,2011
33,019,"Sullivan County, New Hampshire",51678.0,43658,2011
33,011,"Hillsborough County, New Hampshire",70591.0,400243,2011
33,007,"Coos County, New Hampshire",41087.0,33224,2011
33,003,"Carroll County, New Hampshire",50555.0,47817,2011
34,021,"Mercer County, New Jersey",73883.0,365318,2011
34,011,"Cumberland County, New Jersey",52004.0,156142,2011
34,035,"Somerset County, New Jersey",98842.0,321304,2011
34,029,"Ocean County, New Jersey",60712.0,572991,2011
34,001,"Atlantic County, New Jersey",55222.0,273674,2011
34,023,"Middlesex County, New Jersey",78622.0,804299,2011
34,033,"Salem County, New Jersey",57174.0,65984,2011
34,009,"Cape May County, New Jersey",55315.0,97265,2011
34,007,"Camden County, New Jersey",61824.0,513582,2011
34,039,"Union County, New Jersey",68688.0,532378,2011
34,017,"Hudson County, New Jersey",57660.0,627589,2011
34,019,"Hunterdon County, New Jersey",103879.0,128355,2011
34,027,"Morris County, New Jersey",98148.0,491307,2011
35,023,"Hidalgo County, New Mexico",35532.0,4953,2011
35,031,"McKinley County, New Mexico",31947.0,71290,2011
53,065,"Stevens County, Washington",44354.0,43401,2011
53,063,"Spokane County, Washington",49257.0,466497,2011
53,043,"Lincoln County, Washington",46765.0,10546,2011
53,007,"Chelan County, Washington",49509.0,71787,2011
53,031,"Jefferson County, Washington",46887.0,29709,2011
53,035,"Kitsap County, Washington",61112.0,249238,2011
53,033,"King County, Washington",70567.0,1908379,2011
53,049,"Pacific County, Washington",40599.0,21116,2011
53,051,"Pend Oreille County, Washington",38922.0,12952,2011
53,055,"San Juan County, Washington",51395.0,15662,2011
53,059,"Skamania County, Washington",52884.0,10979,2011
53,075,"Whitman County, Washington",35409.0,44200,2011
53,077,"Yakima County, Washington",44419.0,239836,2011
53,009,"Clallam County, Washington",46212.0,71077,2011
53,015,"Cowlitz County, Washington",46461.0,101901,2011
53,039,"Klickitat County, Washington",38774.0,20259,2011
53,041,"Lewis County, Washington",44373.0,75167,2011
53,027,"Grays Harbor County, Washington",42729.0,72348,2011
53,029,"Island County, Washington",59328.0,78599,2011
53,069,"Wahkiakum County, Washington",41149.0,3994,2011
53,071,"Walla Walla County, Washington",46793.0,58154,2011
53,025,"Grant County, Washington",44237.0,87179,2011
53,061,"Snohomish County, Washington",67777.0,704536,2011
54,023,"Grant County, West Virginia",40008.0,11955,2011
54,089,"Summers County, West Virginia",32194.0,13847,2011
54,009,"Brooke County, West Virginia",41441.0,24081,2011
54,025,"Greenbrier County, West Virginia",35180.0,35498,2011
54,031,"Hardy County, West Virginia",33060.0,13893,2011
54,057,"Mineral County, West Virginia",34691.0,27970,2011
54,059,"Mingo County, West Virginia",32794.0,26859,2011
54,041,"Lewis County, West Virginia",34617.0,16400,2011
54,051,"Marshall County, West Virginia",37313.0,33163,2011
54,075,"Pocahontas County, West Virginia",33816.0,8780,2011
54,095,"Tyler County, West Virginia",36563.0,9270,2011
54,083,"Randolph County, West Virginia",35560.0,29316,2011
54,091,"Taylor County, West Virginia",39142.0,16817,2011
54,105,"Wirt County, West Virginia",37482.0,5749,2011
54,015,"Clay County, West Virginia",29105.0,9508,2011
54,021,"Gilmer County, West Virginia",33309.0,8522,2011
54,061,"Monongalia County, West Virginia",41325.0,94489,2011
54,063,"Monroe County, West Virginia",39047.0,13526,2011
54,103,"Wetzel County, West Virginia",37673.0,16581,2011
54,011,"Cabell County, West Virginia",35691.0,95870,2011
54,039,"Kanawha County, West Virginia",44265.0,192644,2011
54,045,"Logan County, West Virginia",36562.0,36564,2011
54,077,"Preston County, West Virginia",43434.0,33281,2011
54,033,"Harrison County, West Virginia",40556.0,68745,2011
54,085,"Ritchie County, West Virginia",34204.0,10457,2011
54,065,"Morgan County, West Virginia",36703.0,17513,2011
54,043,"Lincoln County, West Virginia",31880.0,21777,2011
54,007,"Braxton County, West Virginia",31686.0,14541,2011
54,079,"Putnam County, West Virginia",53640.0,55305,2011
54,005,"Boone County, West Virginia",41359.0,24746,2011
54,047,"McDowell County, West Virginia",21967.0,22262,2011
54,109,"Wyoming County, West Virginia",36641.0,23818,2011
54,035,"Jackson County, West Virginia",43191.0,29161,2011
54,055,"Mercer County, West Virginia",33704.0,62077,2011
35,043,"Sandoval County, New Mexico",57651.0,128280,2011
35,017,"Grant County, New Mexico",36925.0,29684,2011
35,009,"Curry County, New Mexico",40397.0,47453,2011
35,015,"Eddy County, New Mexico",47725.0,53228,2011
35,033,"Mora County, New Mexico",39792.0,4878,2011
35,045,"San Juan County, New Mexico",49024.0,128160,2011
28,009,"Benton County, Mississippi",28666.0,8704,2011
28,037,"Franklin County, Mississippi",33250.0,8112,2011
28,027,"Coahoma County, Mississippi",26050.0,26376,2011
28,061,"Jasper County, Mississippi",28914.0,17229,2011
28,067,"Jones County, Mississippi",37643.0,67497,2011
28,147,"Walthall County, Mississippi",34045.0,15495,2011
28,095,"Monroe County, Mississippi",35102.0,37118,2011
28,115,"Pontotoc County, Mississippi",38574.0,29682,2011
28,051,"Holmes County, Mississippi",22259.0,19372,2011
28,005,"Amite County, Mississippi",31402.0,13213,2011
28,089,"Madison County, Mississippi",59730.0,93807,2011
28,013,"Calhoun County, Mississippi",29893.0,14937,2011
28,091,"Marion County, Mississippi",32117.0,26861,2011
28,141,"Tishomingo County, Mississippi",30734.0,19570,2011
28,153,"Wayne County, Mississippi",31388.0,20875,2011
28,041,"Greene County, Mississippi",40404.0,14249,2011
28,093,"Marshall County, Mississippi",33279.0,37089,2011
28,119,"Quitman County, Mississippi",24545.0,8378,2011
28,109,"Pearl River County, Mississippi",42971.0,56042,2011
28,079,"Leake County, Mississippi",32537.0,23634,2011
28,099,"Neshoba County, Mississippi",36128.0,29627,2011
28,121,"Rankin County, Mississippi",56159.0,140443,2011
28,151,"Washington County, Mississippi",28591.0,51665,2011
28,077,"Lawrence County, Mississippi",37000.0,12945,2011
28,111,"Perry County, Mississippi",39070.0,12256,2011
28,017,"Chickasaw County, Mississippi",30395.0,17497,2011
28,015,"Carroll County, Mississippi",28793.0,10578,2011
28,039,"George County, Mississippi",45365.0,22361,2011
28,043,"Grenada County, Mississippi",33123.0,22032,2011
28,063,"Jefferson County, Mississippi",20375.0,7845,2011
28,101,"Newton County, Mississippi",37386.0,21763,2011
28,117,"Prentiss County, Mississippi",32518.0,25388,2011
28,125,"Sharkey County, Mississippi",29451.0,4692,2011
28,019,"Choctaw County, Mississippi",29832.0,8586,2011
28,045,"Hancock County, Mississippi",42591.0,43322,2011
28,057,"Itawamba County, Mississippi",37769.0,23350,2011
28,055,"Issaquena County, Mississippi",22396.0,1825,2011
28,059,"Jackson County, Mississippi",49620.0,138511,2011
28,083,"Leflore County, Mississippi",22353.0,32706,2011
28,143,"Tunica County, Mississippi",30470.0,10802,2011
28,021,"Claiborne County, Mississippi",21924.0,9775,2011
28,047,"Harrison County, Mississippi",44550.0,185120,2011
28,075,"Lauderdale County, Mississippi",35420.0,79882,2011
28,085,"Lincoln County, Mississippi",38438.0,34751,2011
28,127,"Simpson County, Mississippi",36606.0,27505,2011
28,159,"Winston County, Mississippi",33007.0,19284,2011
28,007,"Attala County, Mississippi",29805.0,19552,2011
28,073,"Lamar County, Mississippi",50075.0,54275,2011
28,081,"Lee County, Mississippi",41150.0,82340,2011
28,135,"Tallahatchie County, Mississippi",27092.0,15279,2011
28,129,"Smith County, Mississippi",36795.0,16446,2011
28,149,"Warren County, Mississippi",40469.0,48663,2011
54,097,"Upshur County, West Virginia",37689.0,24096,2011
54,101,"Webster County, West Virginia",25990.0,9202,2011
54,003,"Berkeley County, West Virginia",52504.0,102801,2011
54,019,"Fayette County, West Virginia",32940.0,46031,2011
55,051,"Iron County, Wisconsin",37413.0,6008,2011
55,019,"Clark County, Wisconsin",42756.0,34625,2011
55,109,"St. Croix County, Wisconsin",68513.0,83657,2011
55,083,"Oconto County, Wisconsin",49396.0,37683,2011
55,069,"Lincoln County, Wisconsin",47426.0,28914,2011
55,135,"Waupaca County, Wisconsin",48604.0,52552,2011
55,005,"Barron County, Wisconsin",44806.0,45895,2011
55,113,"Sawyer County, Wisconsin",39228.0,16610,2011
55,047,"Green Lake County, Wisconsin",48937.0,19089,2011
55,099,"Price County, Wisconsin",41458.0,14276,2011
55,077,"Marquette County, Wisconsin",45046.0,15426,2011
55,075,"Marinette County, Wisconsin",41574.0,41878,2011
55,079,"Milwaukee County, Wisconsin",43397.0,942006,2011
55,101,"Racine County, Wisconsin",54356.0,195029,2011
55,033,"Dunn County, Wisconsin",48342.0,43597,2011
55,041,"Forest County, Wisconsin",38176.0,9439,2011
55,043,"Grant County, Wisconsin",45022.0,50944,2011
55,107,"Rusk County, Wisconsin",38821.0,14791,2011
55,117,"Sheboygan County, Wisconsin",52993.0,115401,2011
55,078,"Menominee County, Wisconsin",32017.0,4262,2011
55,087,"Outagamie County, Wisconsin",57190.0,175724,2011
55,011,"Buffalo County, Wisconsin",46073.0,13671,2011
55,021,"Columbia County, Wisconsin",57805.0,56569,2011
55,063,"La Crosse County, Wisconsin",50510.0,113805,2011
55,009,"Brown County, Wisconsin",53353.0,246686,2011
55,073,"Marathon County, Wisconsin",54316.0,133420,2011
55,085,"Oneida County, Wisconsin",45184.0,36194,2011
55,121,"Trempealeau County, Wisconsin",47437.0,28668,2011
55,133,"Waukesha County, Wisconsin",75845.0,388125,2011
55,027,"Dodge County, Wisconsin",53589.0,88867,2011
55,125,"Vilas County, Wisconsin",41195.0,21637,2011
55,023,"Crawford County, Wisconsin",40933.0,16755,2011
55,071,"Manitowoc County, Wisconsin",50181.0,81496,2011
55,111,"Sauk County, Wisconsin",51121.0,61504,2011
55,013,"Burnett County, Wisconsin",40686.0,15644,2011
55,017,"Chippewa County, Wisconsin",50239.0,61969,2011
55,029,"Door County, Wisconsin",48680.0,27893,2011
55,039,"Fond du Lac County, Wisconsin",52717.0,101351,2011
55,053,"Jackson County, Wisconsin",44106.0,20395,2011
55,091,"Pepin County, Wisconsin",48717.0,7491,2011
55,089,"Ozaukee County, Wisconsin",75634.0,86180,2011
55,103,"Richland County, Wisconsin",44326.0,18144,2011
55,105,"Rock County, Wisconsin",50532.0,160270,2011
55,137,"Waushara County, Wisconsin",43544.0,24614,2011
55,007,"Bayfield County, Wisconsin",44190.0,15105,2011
55,065,"Lafayette County, Wisconsin",49850.0,16783,2011
55,093,"Pierce County, Wisconsin",61443.0,40703,2011
55,141,"Wood County, Wisconsin",47182.0,74641,2011
55,015,"Calumet County, Wisconsin",63395.0,48434,2011
55,037,"Florence County, Wisconsin",43000.0,4518,2011
55,059,"Kenosha County, Wisconsin",54846.0,165467,2011
56,023,"Lincoln County, Wyoming",60543.0,17779,2011
56,019,"Johnson County, Wyoming",55094.0,8478,2011
56,021,"Laramie County, Wyoming",54156.0,90394,2011
28,023,"Clarke County, Mississippi",31059.0,16758,2011
28,097,"Montgomery County, Mississippi",33087.0,11022,2011
28,105,"Oktibbeha County, Mississippi",29013.0,47064,2011
28,155,"Webster County, Mississippi",36392.0,10204,2011
28,003,"Alcorn County, Mississippi",32221.0,36881,2011
28,025,"Clay County, Mississippi",32919.0,20748,2011
28,031,"Covington County, Mississippi",31127.0,19575,2011
28,053,"Humphreys County, Mississippi",25730.0,9504,2011
42,043,"Dauphin County, Pennsylvania",53771.0,266576,2011
42,055,"Franklin County, Pennsylvania",51171.0,148239,2011
42,119,"Union County, Pennsylvania",46269.0,44872,2011
42,127,"Wayne County, Pennsylvania",49020.0,52477,2011
42,009,"Bedford County, Pennsylvania",40710.0,49864,2011
42,089,"Monroe County, Pennsylvania",57700.0,169050,2011
42,061,"Huntingdon County, Pennsylvania",43026.0,45898,2011
42,125,"Washington County, Pennsylvania",51965.0,207451,2011
42,101,"Philadelphia County, Pennsylvania",36957.0,1514456,2011
42,133,"York County, Pennsylvania",58586.0,431967,2011
42,063,"Indiana County, Pennsylvania",41424.0,88997,2011
42,041,"Cumberland County, Pennsylvania",60832.0,233726,2011
42,003,"Allegheny County, Pennsylvania",49805.0,1223525,2011
42,129,"Westmoreland County, Pennsylvania",48979.0,365438,2011
42,053,"Forest County, Pennsylvania",36006.0,7600,2011
42,013,"Blair County, Pennsylvania",43243.0,127090,2011
42,073,"Lawrence County, Pennsylvania",43821.0,91341,2011
42,015,"Bradford County, Pennsylvania",42433.0,62522,2011
42,021,"Cambria County, Pennsylvania",41202.0,144489,2011
42,029,"Chester County, Pennsylvania",86264.0,495651,2011
42,011,"Berks County, Pennsylvania",54823.0,409624,2011
42,087,"Mifflin County, Pennsylvania",38892.0,46671,2011
29,129,"Mercer County, Missouri",34440.0,3758,2011
29,229,"Wright County, Missouri",29212.0,18764,2011
29,047,"Clay County, Missouri",60507.0,218767,2011
29,065,"Dent County, Missouri",36715.0,15550,2011
29,195,"Saline County, Missouri",39727.0,23178,2011
29,227,"Worth County, Missouri",39671.0,2178,2011
29,079,"Grundy County, Missouri",36590.0,10222,2011
29,141,"Morgan County, Missouri",36928.0,20617,2011
29,179,"Reynolds County, Missouri",33382.0,6676,2011
29,189,"St. Louis County, Missouri",58630.0,998760,2011
29,209,"Stone County, Missouri",41069.0,32154,2011
29,009,"Barry County, Missouri",38321.0,35652,2011
29,019,"Boone County, Missouri",47123.0,160628,2011
29,051,"Cole County, Missouri",55580.0,75343,2011
29,055,"Crawford County, Missouri",35947.0,24725,2011
29,093,"Iron County, Missouri",32029.0,10661,2011
29,117,"Livingston County, Missouri",42260.0,15032,2011
29,135,"Moniteau County, Missouri",50887.0,15541,2011
29,155,"Pemiscot County, Missouri",28798.0,18429,2011
29,159,"Pettis County, Missouri",38669.0,41831,2011
29,203,"Shannon County, Missouri",31748.0,8428,2011
29,175,"Randolph County, Missouri",36484.0,25465,2011
29,069,"Dunklin County, Missouri",30806.0,32055,2011
29,071,"Franklin County, Missouri",50098.0,101263,2011
29,089,"Howard County, Missouri",46991.0,10144,2011
29,095,"Jackson County, Missouri",46874.0,670100,2011
29,131,"Miller County, Missouri",36411.0,24807,2011
29,171,"Putnam County, Missouri",34556.0,5003,2011
56,009,"Converse County, Wyoming",56673.0,13596,2011
56,039,"Teton County, Wyoming",73627.0,21111,2011
48,241,"Jasper County, Texas",40099.0,35538,2011
48,245,"Jefferson County, Texas",42883.0,250714,2011
48,271,"Kinney County, Texas",25703.0,3656,2011
48,359,"Oldham County, Texas",57054.0,2032,2011
48,279,"Lamb County, Texas",35589.0,14063,2011
48,295,"Lipscomb County, Texas",55457.0,3260,2011
48,307,"McCulloch County, Texas",37861.0,8242,2011
48,319,"Mason County, Texas",41462.0,3950,2011
48,125,"Dickens County, Texas",35333.0,2427,2011
48,287,"Lee County, Texas",45754.0,16565,2011
48,439,"Tarrant County, Texas",56178.0,1780700,2011
48,001,"Anderson County, Texas",40577.0,58192,2011
48,139,"Ellis County, Texas",62639.0,146997,2011
48,239,"Jackson County, Texas",50010.0,14002,2011
48,265,"Kerr County, Texas",44529.0,49216,2011
48,331,"Milam County, Texas",39751.0,24861,2011
48,093,"Comanche County, Texas",36326.0,13878,2011
48,145,"Falls County, Texas",31543.0,17799,2011
48,047,"Brooks County, Texas",19936.0,7297,2011
48,015,"Austin County, Texas",52510.0,28150,2011
48,261,"Kenedy County, Texas",45625.0,325,2011
48,089,"Colorado County, Texas",43252.0,20792,2011
48,409,"San Patricio County, Texas",48389.0,65648,2011
48,381,"Randall County, Texas",57121.0,118994,2011
48,411,"San Saba County, Texas",38675.0,6028,2011
48,413,"Schleicher County, Texas",46058.0,3303,2011
48,507,"Zavala County, Texas",23952.0,11700,2011
48,057,"Calhoun County, Texas",44433.0,21240,2011
48,155,"Foard County, Texas",31006.0,1286,2011
48,175,"Goliad County, Texas",51389.0,7188,2011
48,193,"Hamilton County, Texas",40757.0,8491,2011
48,335,"Mitchell County, Texas",41281.0,9372,2011
48,449,"Titus County, Texas",39886.0,31601,2011
48,285,"Lavaca County, Texas",43570.0,19253,2011
48,445,"Terry County, Texas",35485.0,12543,2011
48,497,"Wise County, Texas",57511.0,58703,2011
48,321,"Matagorda County, Texas",43962.0,36662,2011
48,371,"Pecos County, Texas",40925.0,15465,2011
48,397,"Rockwall County, Texas",82146.0,76349,2011
48,441,"Taylor County, Texas",43065.0,130463,2011
48,447,"Throckmorton County, Texas",40380.0,1749,2011
48,471,"Walker County, Texas",36885.0,66833,2011
48,499,"Wood County, Texas",41260.0,41840,2011
48,007,"Aransas County, Texas",44129.0,23243,2011
48,079,"Cochran County, Texas",40513.0,3127,2011
48,081,"Coke County, Texas",40000.0,3406,2011
48,099,"Coryell County, Texas",48920.0,74948,2011
48,211,"Hemphill County, Texas",54360.0,3758,2011
48,341,"Moore County, Texas",48394.0,21379,2011
48,375,"Potter County, Texas",37766.0,120626,2011
48,405,"San Augustine County, Texas",26841.0,8949,2011
48,417,"Shackelford County, Texas",44647.0,3233,2011
48,427,"Starr County, Texas",25598.0,60525,2011
48,461,"Upton County, Texas",52455.0,3278,2011
48,049,"Brown County, Texas",39965.0,38136,2011
48,191,"Hall County, Texas",32059.0,3385,2011
48,159,"Franklin County, Texas",47500.0,10633,2011
48,163,"Frio County, Texas",37769.0,17090,2011
48,281,"Lampasas County, Texas",48760.0,19762,2011
29,213,"Taney County, Missouri",40120.0,50631,2011
29,021,"Buchanan County, Missouri",43386.0,88801,2011
29,025,"Caldwell County, Missouri",40522.0,9373,2011
29,037,"Cass County, Missouri",60807.0,98713,2011
29,049,"Clinton County, Missouri",51439.0,20771,2011
29,059,"Dallas County, Missouri",39132.0,16846,2011
29,085,"Hickory County, Missouri",28850.0,9603,2011
29,113,"Lincoln County, Missouri",53726.0,52122,2011
29,137,"Monroe County, Missouri",39495.0,8985,2011
29,145,"Newton County, Missouri",41873.0,57907,2011
29,163,"Pike County, Missouri",42276.0,18561,2011
29,183,"St. Charles County, Missouri",71458.0,356070,2011
29,031,"Cape Girardeau County, Missouri",45795.0,75017,2011
29,205,"Shelby County, Missouri",35124.0,6389,2011
29,225,"Webster County, Missouri",41764.0,36027,2011
29,005,"Atchison County, Missouri",44330.0,5742,2011
29,013,"Bates County, Missouri",38966.0,17097,2011
29,015,"Benton County, Missouri",34512.0,19058,2011
29,035,"Carter County, Missouri",26689.0,6208,2011
29,057,"Dade County, Missouri",32248.0,7896,2011
29,115,"Linn County, Missouri",38211.0,12749,2011
29,091,"Howell County, Missouri",35625.0,40088,2011
29,101,"Johnson County, Missouri",47268.0,52428,2011
29,105,"Laclede County, Missouri",39697.0,35495,2011
29,125,"Maries County, Missouri",42018.0,9192,2011
29,161,"Phelps County, Missouri",40675.0,44665,2011
